year,transect,lattitude,longitude,depth_m_,dfs_m_,substrate.code,point,potfol,elonut,cerdem,najfle,potcri,myrspi,valame,najmin,potgra,potper,zanpal,calsp,nymodo,lemmin,spipol,stupec,elasp,potbic,potpus,unidentif3,elesp,spaspp,typha,point_sum_myrspi,point_sum_cerdem,point_sum_others,june_temp,june_dew_point,precipitation
2012,9,41.5715,-73.44293,2,10,6,6,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,38,4,2,73.69,63.04,0
2011,9,41.51287,-73.44121,1.5,10,6,6,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,38,4,2,74.23,64.54,0
2012,9,41.5129,-73.44118,1,10,5,6,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,38,4,2,73.69,63.04,0
2011,9,41.47026,-73.43522,1.4,10,1,6,0,NA,0,0,NA,5,0,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,38,4,2,74.23,64.54,0
2012,9,41.4703,-73.43517,2,10,4,6,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,38,4,2,73.69,63.04,0
2011,9,41.47037,-73.43464,9.4,60,1,6,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,38,4,2,74.23,64.54,0
2011,9,41.4473,-73.42953,1,5,1,6,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,38,4,2,74.23,64.54,0
2012,9,41.5144,-73.45351,20,60,4,7,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,44,4,4,73.69,63.04,0
2012,9,41.5141,-73.45341,2,30,4,7,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,44,4,4,73.69,63.04,0
2012,9,41.4239,-73.45259,0.8,10,1,7,0,NA,2,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,44,4,4,73.69,63.04,0
2012,9,41.5022,-73.45176,2,20,4,7,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,44,4,4,73.69,63.04,0
2012,9,41.4275,-73.44949,3,20,5,7,0,NA,2,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,44,4,4,73.69,63.04,0
2011,9,41.5714,-73.44309,2.8,30,1,7,0,NA,0,0,NA,4,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,44,4,4,74.23,64.54,0
2012,9,41.5715,-73.44304,2,20,7,7,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,44,4,4,73.69,63.04,0
2011,9,41.51278,-73.44121,1.5,20,7,7,0,NA,0,0,NA,2,0,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,44,4,4,74.23,64.54,0
2012,9,41.5128,-73.44118,1.6,20,5,7,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,44,4,4,73.69,63.04,0
2011,9,41.47027,-73.43529,0.5,5,5,7,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,44,4,4,74.23,64.54,0
2012,9,41.4803,-73.43522,1.8,50,4,7,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,44,4,4,73.69,63.04,0
2011,9,41.48046,-73.43471,1,10,1,7,0,NA,0,0,NA,3,0,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,44,4,4,74.23,64.54,0
2011,9,41.44727,-73.4296,1.1,10,1,7,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,44,4,4,74.23,64.54,0
2012,9,41.5712,-73.48836,0.2,0.5,1,8,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,34,7,6,73.69,63.04,0
2012,9,41.5142,-73.45342,20,40,4,8,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,34,7,6,73.69,63.04,0
2012,9,41.424,-73.45263,1,20,1,8,0,NA,2,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,34,7,6,73.69,63.04,0
2012,9,41.5022,-73.45187,2,30,4,8,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,34,7,6,73.69,63.04,0
2012,9,41.4275,-73.44958,3,30,4,8,0,NA,2,NA,NA,5,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,34,7,6,73.69,63.04,0
2011,9,41.57148,-73.44319,4,40,6,8,0,NA,2,0,NA,3,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,34,7,6,74.23,64.54,0
2012,9,41.5715,-73.44318,3,30,4,8,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,34,7,6,73.69,63.04,0
2011,9,41.51223,-73.44122,4.8,80,4,8,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,34,7,6,74.23,64.54,0
2012,9,41.5123,-73.44119,3.5,70,4,8,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,34,7,6,73.69,63.04,0
2011,9,41.48032,-73.4353,2.5,60,1,8,0,NA,1,0,NA,3,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,34,7,6,74.23,64.54,0
2012,9,41.4703,-73.43523,1,5,5,8,0,NA,0,NA,NA,0,0,2,NA,0,NA,NA,0,0,NA,2,0,NA,NA,NA,0,NA,NA,34,7,6,73.69,63.04,0
2011,9,41.47026,-73.43474,9.3,50,1,8,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,34,7,6,74.23,64.54,0
2011,9,41.44723,-73.42967,1.6,20,1,8,0,NA,0,0,NA,2,2,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,34,7,6,74.23,64.54,0
2012,9,41.5711,-73.4884,8,10,1,9,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,24,2,9,73.69,63.04,0
2012,9,41.4241,-73.45266,1.3,30,1,9,0,NA,2,NA,NA,5,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,24,2,9,73.69,63.04,0
2012,9,41.5022,-73.45202,2.8,40,4,9,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,24,2,9,73.69,63.04,0
2012,9,41.4274,-73.44971,1.5,40,6,9,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,24,2,9,73.69,63.04,0
2011,9,41.57146,-73.44332,5.5,50,4,9,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,24,2,9,74.23,64.54,0
2012,9,41.5715,-73.44329,4.5,40,4,9,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,24,2,9,73.69,63.04,0
2012,9,41.5125,-73.4412,1.8,50,5,9,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,24,2,9,73.69,63.04,0
2011,9,41.97026,-73.43534,0.5,5,5,9,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,24,2,9,74.23,64.54,0
2012,9,41.4703,-73.43529,0.2,0.5,6,9,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,0,NA,2,2,NA,NA,NA,2,NA,NA,24,2,9,73.69,63.04,0
2011,9,41.48046,-73.43483,1.6,20,1,9,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,24,2,9,74.23,64.54,0
2011,9,41.44718,-73.42982,1.4,30,1,9,0,NA,0,0,NA,2,3,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,24,2,9,74.23,64.54,0
2012,9,41.571,-73.48842,15,20,1,10,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,2,0,NA,0,0,NA,NA,NA,0,NA,NA,25,7,-12,73.69,63.04,0
2012,9,41.5711,-73.48837,10,5,1,10,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,25,7,-12,73.69,63.04,0
2012,9,41.4242,-73.4527,1.6,40,1,10,0,NA,3,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,25,7,-12,73.69,63.04,0
2012,9,41.5022,-73.45212,4,50,4,10,0,NA,2,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,25,7,-12,73.69,63.04,0
2012,9,41.4273,-73.4498,1.6,50,6,10,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,25,7,-12,73.69,63.04,0
2011,9,41.57141,-73.44341,6.2,60,4,10,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,25,7,-12,74.23,64.54,0
2012,9,41.5716,-73.4434,5.5,50,4,10,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,25,7,-12,73.69,63.04,0
2011,9,41.51242,-73.44125,3,60,7,10,0,NA,0,0,NA,3,-8,-8,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,25,7,-12,74.23,64.54,0
2012,9,41.5129,-73.44122,0.2,0.5,5,10,0,NA,0,NA,NA,1,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,25,7,-12,73.69,63.04,0
2011,9,41.48029,-73.43539,2.1,70,1,10,0,NA,0,0,NA,4,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,25,7,-12,74.23,64.54,0
2012,9,41.4803,-73.43533,1.8,60,4,10,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,25,7,-12,73.69,63.04,0
2011,9,41.47031,-73.43489,9,40,1,10,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,25,7,-12,74.23,64.54,0
2011,9,41.44712,-73.42987,0.8,40,1,10,0,NA,2,0,NA,3,0,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,25,7,-12,74.23,64.54,0
2013,10,41.51257,-73.44114,3.5,40,6,0,0,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,75.46,66.16,0
2013,10,41.57099,-73.48844,2,30,4,1,0,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,4,23,75.46,66.16,0
2013,10,41.51389,-73.45337,0.5,5,1,1,0,NA,0,NA,NA,4,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,4,23,75.46,66.16,0
2013,10,41.42428,-73.45268,1.6,50,1,1,0,NA,2,NA,NA,0,0,2,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,4,23,75.46,66.16,0
2013,10,41.50203,-73.45232,4.9,70,4,1,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,4,23,75.46,66.16,0
2013,10,41.50216,-73.45155,0.5,5,5,1,0,NA,0,NA,NA,1,0,3,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,4,23,75.46,66.16,0
2013,10,41.50213,-73.45149,0.1,0.1,5,1,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,4,23,75.46,66.16,0
2013,10,41.57141,-73.44346,5.4,60,5,1,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,4,23,75.46,66.16,0
2013,10,41.57148,-73.44273,0.1,0.1,7,1,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,4,23,75.46,66.16,0
2013,10,41.51268,-73.44115,2.5,30,6,1,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,4,23,75.46,66.16,0
2013,10,41.47027,-73.43532,0.2,0.2,6,1,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,11,4,23,75.46,66.16,0
2013,10,41.48046,-73.43501,1.7,30,4,1,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,4,23,75.46,66.16,0
2012,10,41.4805,-73.43464,0.5,0.5,5,1,2,NA,0,NA,NA,2,0,0,NA,2,NA,NA,0,0,NA,0,2,NA,NA,NA,2,NA,NA,11,4,23,73.69,63.04,0
2012,10,41.4703,-73.43458,8.8,60,4,1,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,11,4,23,73.69,63.04,0
2012,10,41.4473,-73.42961,0.8,10,1,1,0,NA,2,NA,NA,2,3,2,NA,0,NA,NA,0,2,NA,1,0,NA,NA,NA,0,NA,NA,11,4,23,73.69,63.04,0
2013,10,41.57105,-73.48839,1.1,20,1,2,0,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12,6,8,75.46,66.16,0
2013,10,41.51401,-73.45338,1.2,20,4,2,0,NA,0,NA,NA,3,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12,6,8,75.46,66.16,0
2013,10,41.42417,-73.45269,1.5,40,1,2,0,NA,2,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12,6,8,75.46,66.16,0
2013,10,41.50202,-73.45245,5,80,4,2,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12,6,8,75.46,66.16,0
2013,10,41.50213,-73.45162,1.1,10,6,2,0,NA,0,NA,NA,2,0,3,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12,6,8,75.46,66.16,0
2013,10,41.4275,-73.44956,2.8,30,5,2,0,NA,2,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12,6,8,75.46,66.16,0
2013,10,41.57144,-73.44357,5.9,70,4,2,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12,6,8,75.46,66.16,0
2013,10,41.57146,-73.44279,0.8,5,6,2,0,NA,0,NA,NA,1,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12,6,8,75.46,66.16,0
2013,10,41.51225,-73.44115,5,80,5,2,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12,6,8,75.46,66.16,0
2013,10,41.48041,-73.43536,2,60,4,2,0,NA,0,NA,NA,0,0,1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12,6,8,75.46,66.16,0
2013,10,41.47027,-73.43507,4,20,5,2,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12,6,8,75.46,66.16,0
2012,10,41.4703,-73.43467,8.8,50,4,2,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,12,6,8,73.69,63.04,0
2012,10,41.4703,-73.43443,9,70,4,2,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,12,6,8,73.69,63.04,0
2012,10,41.4473,-73.42957,0.5,5,5,2,0,NA,2,NA,NA,4,0,2,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,12,6,8,73.69,63.04,0
2013,10,41.57114,-73.48839,0.7,10,1,3,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,4,12,75.46,66.16,0
2013,10,41.51456,-73.4534,4.8,80,4,3,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,4,12,75.46,66.16,0
2013,10,41.42436,-73.45274,1.5,60,1,3,0,NA,2,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,4,12,75.46,66.16,0
2013,10,41.42382,-73.45253,0.1,0.5,5,3,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,4,12,75.46,66.16,0
2013,10,41.50207,-73.45184,2,30,5,3,0,NA,0,NA,NA,2,0,2,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,4,12,75.46,66.16,0
2013,10,41.4275,-73.44974,1.7,40,5,3,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,4,12,75.46,66.16,0
2013,10,41.57138,-73.44372,7.4,80,4,3,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,4,12,75.46,66.16,0
2013,10,41.57148,-73.44285,1,10,6,3,0,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,4,12,75.46,66.16,0
2013,10,41.51277,-73.44116,1.8,20,5,3,2,NA,0,NA,NA,2,0,2,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,4,12,75.46,66.16,0
2013,10,41.48031,-73.43547,1.6,70,4,3,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,4,12,75.46,66.16,0
2013,10,41.48041,-73.43512,2.1,40,4,3,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,4,12,75.46,66.16,0
2012,10,41.4805,-73.43472,1,5,5,3,0,NA,0,NA,NA,4,0,2,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,15,4,12,73.69,63.04,0
2012,10,41.4703,-73.43432,9,80,4,3,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,15,4,12,73.69,63.04,0
2012,10,41.4474,-73.42952,0.1,0.5,5,3,0,NA,2,NA,NA,3,0,2,NA,0,NA,NA,0,2,NA,0,0,NA,NA,NA,0,NA,NA,15,4,12,73.69,63.04,0
2013,10,41.57058,-73.48871,3.1,80,4,4,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,8,16,75.46,66.16,0
2013,10,41.57119,-73.48837,0.6,5,1,4,0,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,8,16,75.46,66.16,0
2013,10,41.5141,-73.45341,1.6,30,4,4,0,NA,0,NA,NA,3,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,8,16,75.46,66.16,0
2013,10,41.42442,-73.45281,1.4,70,1,4,0,NA,2,NA,NA,2,0,2,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,8,16,75.46,66.16,0
2013,10,41.42386,-73.45256,0.4,5,1,4,0,NA,2,NA,NA,2,0,1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,8,16,75.46,66.16,0
2013,10,41.50213,-73.45174,1.5,20,5,4,0,NA,0,NA,NA,0,0,4,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,8,16,75.46,66.16,0
2013,10,41.42747,-73.44986,2.5,50,4,4,0,NA,2,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,8,16,75.46,66.16,0
2013,10,41.42767,-73.44932,0.1,0.1,6,4,0,NA,2,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,8,16,75.46,66.16,0
2013,10,41.57145,-73.44298,1.8,20,5,4,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,8,16,75.46,66.16,0
2013,10,41.51295,-73.44118,0.2,0.2,6,4,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,8,16,75.46,66.16,0
2013,10,41.51293,-73.44113,1,5,6,4,1,NA,0,NA,NA,0,0,1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,8,16,75.46,66.16,0
2013,10,41.48014,-73.43547,1.2,80,5,4,1,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,8,16,75.46,66.16,0
2013,10,41.47026,-73.4352,1.6,10,5,4,0,NA,0,NA,NA,2,0,2,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,8,16,75.46,66.16,0
2012,10,41.4805,-73.43476,1,10,5,4,0,NA,0,NA,NA,3,0,2,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,18,8,16,73.69,63.04,0
2012,10,41.447,-73.42993,0.1,50,1,4,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,2,NA,0,0,NA,NA,NA,0,NA,NA,18,8,16,73.69,63.04,0
2013,10,41.57064,-73.48865,2.9,70,5,5,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,9,12,75.46,66.16,0
2013,10,41.57124,-73.48836,0.2,0.2,1,5,0,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,9,12,75.46,66.16,0
2013,10,41.51447,-73.45342,4,70,4,5,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,9,12,75.46,66.16,0
2013,10,41.4245,-73.45286,1.2,80,1,5,0,NA,0,NA,NA,0,0,3,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,9,12,75.46,66.16,0
2013,10,41.4239,-73.45258,1,10,1,5,0,NA,2,NA,NA,2,0,1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,9,12,75.46,66.16,0
2013,10,41.50206,-73.45195,2.2,40,5,5,0,NA,0,NA,NA,1,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,9,12,75.46,66.16,0
2013,10,41.42732,-73.44987,2.6,60,4,5,0,NA,2,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,9,12,75.46,66.16,0
2013,10,41.42764,-73.44937,1,5,5,5,0,NA,2,NA,NA,2,0,2,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,9,12,75.46,66.16,0
2013,10,41.57141,-73.44308,2.6,30,7,5,0,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,9,12,75.46,66.16,0
2013,10,41.51249,-73.44118,3.5,50,6,5,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,9,12,75.46,66.16,0
2013,10,41.48036,-73.43523,2.1,50,4,5,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,9,12,75.46,66.16,0
2012,10,41.4703,-73.43479,8.8,40,4,5,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,14,9,12,73.69,63.04,0
2012,10,41.4471,-73.42985,0.1,40,1,5,0,NA,3,NA,NA,5,2,2,NA,0,NA,NA,0,2,NA,0,0,NA,NA,NA,0,NA,NA,14,9,12,73.69,63.04,0
2013,10,41.57083,-73.4886,2.2,50,4,6,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,11,10,75.46,66.16,0
2013,10,41.51437,-73.45347,2.9,60,4,6,0,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,11,10,75.46,66.16,0
2013,10,41.51428,-73.45342,2.2,50,5,6,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,11,10,75.46,66.16,0
2013,10,41.51383,-73.45336,0.1,0.1,1,6,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,11,10,75.46,66.16,0
2013,10,41.42398,-73.4526,1,20,1,6,0,NA,2,NA,NA,2,0,1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,11,10,75.46,66.16,0
2013,10,41.50199,-73.45204,2.8,50,5,6,0,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,11,10,75.46,66.16,0
2013,10,41.42726,-73.44997,2.8,70,5,6,0,NA,2,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,11,10,75.46,66.16,0
