transect,point,lattitude,longitude,year,potfol,elonut,cerdem,najfle,potcri,myrspi,valame,najmin,potgra,potper,zanpal,calsp,nymodo,lemmin,spipol,stupec,elasp,potbic,potpus,unidentif3,elesp,spaspp,typha,point_sum,yearly_sum,potfol_sum,elonut_sum,cerdem_sum,najfle_sum,potcri_sum,myrspi_sum,valame_sum,najmin_sum,potgra_sum,potper_sum,zanpal_sum,calsp_sum,nymodo_sum,lemmin_sum,spipol_sum,stupec_sum,elasp_sum,potbic_sum,potpus_sum,unidentif3_sum,elesp_sum,spaspp_sum,typha_sum,other_sum
61,5,41.48043,-73.43486,2017,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,382,0,0,77,0,0,133,6,26,0,0,0,0,36,2,0,0,0,0,0,0,102,0,0,172
61,6,41.47024,-73.4349,2017,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,382,0,0,77,0,0,133,6,26,0,0,0,0,36,2,0,0,0,0,0,0,102,0,0,172
62,1,41.44728,-73.42961,2017,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,382,0,0,77,0,0,133,6,26,0,0,0,0,36,2,0,0,0,0,0,0,102,0,0,172
62,2,41.44726,-73.42974,2017,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,382,0,0,77,0,0,133,6,26,0,0,0,0,36,2,0,0,0,0,0,0,102,0,0,172
62,3,41.44719,-73.42981,2017,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,382,0,0,77,0,0,133,6,26,0,0,0,0,36,2,0,0,0,0,0,0,102,0,0,172
62,4,41.44713,-73.42994,2017,NA,NA,0,NA,NA,3,3,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,6,382,0,0,77,0,0,133,6,26,0,0,0,0,36,2,0,0,0,0,0,0,102,0,0,172
62,5,41.44711,-73.42997,2017,NA,NA,0,NA,NA,3,3,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,6,382,0,0,77,0,0,133,6,26,0,0,0,0,36,2,0,0,0,0,0,0,102,0,0,172
62,6,41.47045,-73.43433,2017,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,382,0,0,77,0,0,133,6,26,0,0,0,0,36,2,0,0,0,0,0,0,102,0,0,172
62,7,41.47046,-73.43453,2017,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,382,0,0,77,0,0,133,6,26,0,0,0,0,36,2,0,0,0,0,0,0,102,0,0,172
62,8,41.47035,-73.4346,2017,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,382,0,0,77,0,0,133,6,26,0,0,0,0,36,2,0,0,0,0,0,0,102,0,0,172
62,9,41.48049,-73.43466,2017,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,382,0,0,77,0,0,133,6,26,0,0,0,0,36,2,0,0,0,0,0,0,102,0,0,172
63,1,41.5711,-73.48841,2018,0,NA,2,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
63,2,41.57099,-73.48847,2018,0,NA,2,NA,NA,2,0,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,0,NA,NA,6,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
63,3,41.57092,-73.48856,2018,0,NA,2,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
63,4,41.57085,-73.4886,2018,0,NA,2,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
63,5,41.57077,-73.48862,2018,0,NA,3,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,5,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
63,6,41.57069,-73.48874,2018,0,NA,3,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,5,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
63,7,41.57062,-73.48877,2018,0,NA,4,NA,NA,1,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,5,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
63,8,41.47022,-73.435,2018,0,NA,2,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,5,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
63,9,41.44734,-73.42954,2017,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,382,0,0,77,0,0,133,6,26,0,0,0,0,36,2,0,0,0,0,0,0,102,0,0,172
63,10,41.44735,-73.42957,2017,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,382,0,0,77,0,0,133,6,26,0,0,0,0,36,2,0,0,0,0,0,0,102,0,0,172
64,1,41.51388,-73.45333,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
64,2,41.51426,-73.45334,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
64,3,41.57125,-73.48831,2018,0,NA,3,NA,NA,2,0,NA,NA,NA,NA,NA,0,2,1,NA,NA,NA,NA,NA,0,NA,NA,8,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
64,4,41.57124,-73.48834,2018,0,NA,3,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,5,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
64,5,41.57118,-73.48837,2018,0,NA,3,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,5,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
65,1,41.51398,-73.45331,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
65,2,41.51383,-73.45329,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
65,3,41.51408,-73.45331,2018,0,NA,0,NA,NA,4,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
65,4,41.51416,-73.45329,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
65,5,41.51381,-73.45328,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,3,1,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
66,1,41.42396,-73.45262,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
66,2,41.42413,-73.4527,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
66,3,41.42403,-73.45266,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
66,4,41.42426,-73.45283,2018,0,NA,2,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
66,5,41.42422,-73.45273,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
66,6,41.42447,-73.45285,2018,0,NA,2,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
66,7,41.42438,-73.45286,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
66,8,41.51443,-73.45324,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
66,9,41.51454,-73.45328,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
66,10,41.51435,-73.45328,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
67,1,41.42382,-73.45256,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
67,2,41.42389,-73.45255,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
67,3,41.42378,-73.45251,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
67,4,41.50184,-73.45245,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
67,5,41.50188,-73.4523,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
68,1,41.50204,-73.45158,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
68,2,41.50204,-73.45163,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
68,3,41.50205,-73.45176,2018,0,NA,0,NA,NA,4,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
68,4,41.50203,-73.45188,2018,0,NA,0,NA,NA,4,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
68,5,41.50197,-73.452,2018,0,NA,0,NA,NA,4,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
68,6,41.50197,-73.45212,2018,0,NA,0,NA,NA,4,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
68,7,41.50193,-73.45221,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
69,1,41.50205,-73.45151,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
69,2,41.42706,-73.4499,2018,0,NA,0,NA,NA,4,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
69,3,41.42718,-73.44989,2018,0,NA,0,NA,NA,4,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
69,4,41.42721,-73.44976,2018,0,NA,2,NA,NA,4,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,6,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
69,5,41.42731,-73.44967,2018,0,NA,3,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,6,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
70,1,41.57159,-73.44373,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
70,2,41.42762,-73.44928,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
70,3,41.42759,-73.44933,2018,0,NA,2,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
70,4,41.42755,-73.44935,2018,0,NA,2,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
70,5,41.42753,-73.44946,2018,0,NA,2,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
70,6,41.42747,-73.44954,2018,0,NA,3,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,6,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
70,7,41.42738,-73.44965,2018,0,NA,3,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,6,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
71,1,41.57158,-73.44357,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
71,2,41.57156,-73.44345,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
71,3,41.57158,-73.44335,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
71,4,41.57155,-73.44321,2018,0,NA,0,NA,NA,4,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
71,5,41.57154,-73.44309,2018,0,NA,0,NA,NA,4,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
71,6,41.57153,-73.44297,2018,0,NA,0,NA,NA,4,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
71,7,41.57151,-73.44287,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
71,8,41.57152,-73.44281,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
72,1,41.51276,-73.44119,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
72,2,41.51269,-73.44119,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
72,3,41.51249,-73.4412,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
72,4,41.51283,-73.44121,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
72,5,41.51221,-73.44124,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
72,6,41.51293,-73.44125,2018,1,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,1,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
72,7,41.5129,-73.44125,2018,2,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
72,8,41.51238,-73.44125,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
72,9,41.51229,-73.44127,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
72,10,41.57151,-73.44273,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
73,1,41.51262,-73.44117,2018,0,NA,0,NA,NA,4,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
73,2,41.48034,-73.43554,2018,0,NA,0,NA,NA,1,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,1,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
73,3,41.48036,-73.43545,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
73,4,41.47021,-73.43531,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,1,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
74,1,41.48039,-73.43531,2018,0,NA,1,NA,NA,1,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
74,2,41.47022,-73.43524,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
74,3,41.4804,-73.4352,2018,0,NA,0,NA,NA,1,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,1,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
74,4,41.47022,-73.43517,2018,0,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
74,5,41.48041,-73.43511,2018,0,NA,0,NA,NA,1,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,1,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
74,6,41.4804,-73.43497,2018,0,NA,1,NA,NA,1,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
74,7,41.47022,-73.43495,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
74,8,41.4804,-73.43488,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
74,9,41.47023,-73.43485,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
74,10,41.4804,-73.43475,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
75,1,41.44707,-73.42998,2018,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
75,2,41.47033,-73.43437,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
75,3,41.47031,-73.43449,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
75,4,41.47027,-73.43458,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
75,5,41.48041,-73.43462,2018,0,NA,1,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,4,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
75,6,41.48039,-73.43467,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
75,7,41.47026,-73.43468,2018,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,261,3,0,55,0,0,183,4,0,0,0,0,0,2,7,2,0,0,0,0,0,5,0,0,23
